customer_id,campaign_id,acquisition_date,first_purchase_amount,lifetime_value,source,device,age_group,gender
377,153,2025-10-29,356876.15,1771798.35,Direct,Mobile,45-54,F
378,420,2023-12-24,1670394.68,6298571.34,Organic,mobile,18-24,
379,393,2024-08-18,1669811.38,6248532.02,Organic,Mobile,35-44,Male
380,81,2024-11-06,874099.26,2972187.76,Referral,mobile,18-24,Male
381,178,2025-06-30,266772.87,1164682.95,Direct,mobile,18-24,Female
382,285,2025-06-21,840566.4,1121095.97,Referral,mobile,55+,F
383,363,2025-07-12,684959.16,2773054.54,Referral,mobile,25-34,Female
384,445,2024-07-15,1770091.3,7169084.53,Email,Mobile,18-24,
385,115,2024-10-29,1688576.0,6614172.49,Google,Desktop,18-24,Female
386,256,2025-05-05,459844.93,1638710.73,Direct,Mobile,45-54,
387,116,2024-09-01,162019.44,353412.86,Google,desktop,25-34,
388,124,2024-10-13,1520680.05,5457069.57,Email,Tablet,55+,Female
389,336,2025-11-04,1930923.99,1707700.83,Referral,desktop,35-44,
390,474,2025-08-10,422050.34,909733.64,Direct,mobile,55+,Male
391,276,2024-11-21,1014375.74,4369258.89,Direct,Tablet,25-34,F
392,333,2025-08-02,1101974.38,1388768.5,Email,Desktop,55+,
393,14,2025-11-01,1523294.59,820450.1,Direct,mobile,55+,
394,65,2023-12-11,719195.84,1553015.01,Referral,Desktop,55+,f
395,181,2024-11-08,1431828.74,4541351.41,Referral,Desktop,35-44,Female
396,75,2025-11-06,85623.27,165126.42,Google,Mobile,55+,Male
397,462,2024-10-19,1747488.55,2895196.16,Facebook,Desktop,55+,m
398,412,2025-02-19,1127638.58,2610116.23,Google,Mobile,55+,
399,425,2025-02-10,225566.22,724046.18,Facebook,desktop,35-44,F
400,37,2024-07-26,960508.63,3533262.56,Direct,Tablet,18-24,F
401,4,2024-06-28,374407.23,1850861.74,Facebook,Mobile,45-54,
402,256,2024-08-17,1699955.13,4049496.23,Instagram,Desktop,55+,
403,241,2024-06-16,1615536.28,4137268.38,Google,Desktop,18-24,Male
404,68,2025-07-25,672122.21,2113360.92,Direct,mobile,55+,
405,406,2024-06-22,1201600.28,2677032.49,Google,Desktop,18-24,
406,252,2024-09-16,1457783.06,1665632.93,Referral,Desktop,25-34,Male
407,403,2024-08-22,160835.6,484751.93,Google,desktop,55+,
408,443,2025-05-06,1546161.27,7237723.18,Facebook,Desktop,45-54,Male
409,357,2025-02-19,1681251.25,8065871.74,Facebook,desktop,35-44,F
410,233,2025-06-01,1439727.65,2585955.03,Organic,Tablet,45-54,f
411,212,2024-01-04,568484.53,2283608.45,Instagram,desktop,55+,f
412,200,2024-05-13,948034.84,1088623.19,Direct,Tablet,18-24,m
413,86,2025-02-22,1080102.67,4299020.2,Email,mobile,55+,m
414,1,2025-11-01,86850.93,355755.29,Organic,desktop,35-44,Female
415,217,2025-08-19,948353.01,1636821.8,Instagram,Desktop,35-44,Male
416,489,2025-03-01,120214.02,452244.47,Google,desktop,45-54,f
417,237,2024-07-31,828141.91,2825733.27,Direct,Desktop,25-34,f
418,146,2025-05-03,206265.71,623154.61,Instagram,Mobile,45-54,m
419,135,2024-12-16,1043169.97,4217546.42,Organic,Mobile,35-44,
420,162,2024-11-07,1986463.36,7333462.18,Instagram,Tablet,25-34,
421,436,2024-12-24,127200.02,401642.43,Referral,Tablet,55+,Male
422,349,2023-11-26,1085658.38,4336918.8,Direct,mobile,55+,f
423,316,2025-05-22,668321.87,2482481.27,Google,Desktop,45-54,Female
424,253,2025-10-23,1209151.66,5026186.82,Organic,mobile,18-24,f
425,31,2024-04-23,735788.77,2140648.51,Referral,mobile,35-44,
426,456,2025-06-09,1876291.55,6146792.06,Facebook,desktop,55+,Male
427,402,2024-01-13,1699824.91,1837333.15,Google,Desktop,18-24,F
428,205,2024-06-29,922932.28,1333651.43,Instagram,Tablet,18-24,F
429,426,2025-10-26,398091.8,628647.02,Direct,Desktop,25-34,
430,488,2025-05-14,494177.47,1047182.41,Email,desktop,18-24,Female
431,170,2024-02-12,408856.4,1357089.32,Direct,desktop,55+,Female
432,472,2024-01-15,429124.22,573331.04,Facebook,Desktop,55+,Male
433,456,2024-07-18,1286598.36,3393639.32,Facebook,mobile,35-44,F
434,436,2025-05-16,1731188.95,5338435.73,Referral,Mobile,55+,
435,223,2024-11-21,1995035.18,4213809.66,Facebook,Mobile,35-44,F
436,375,2024-11-07,1709484.68,3907917.5,Facebook,Mobile,45-54,m
437,327,2024-02-27,1526224.43,4447407.76,Referral,Mobile,45-54,M
438,173,2024-04-29,1194471.09,1758549.27,Facebook,desktop,25-34,Male
439,172,2023-12-13,566724.97,1652920.81,Google,Mobile,35-44,Female
440,383,2025-08-10,1208344.36,5346712.85,Direct,Mobile,35-44,m
441,75,2025-04-29,1377835.19,1744267.7,Instagram,Mobile,35-44,Female
442,349,2025-10-24,1457487.53,3346699.54,Organic,Desktop,45-54,m
443,384,2024-08-07,695427.02,2729107.38,Google,Mobile,45-54,F
444,415,2024-10-17,1828059.79,2442442.22,Google,Desktop,45-54,f
445,262,2025-05-24,1927914.74,5243530.32,Instagram,Tablet,35-44,
446,427,2025-03-13,62343.69,227667.51,Google,mobile,45-54,m
447,500,2025-03-06,1697803.64,3910912.37,Instagram,mobile,18-24,Male
448,230,2024-09-27,1153078.16,1338718.01,Email,Mobile,35-44,F
449,492,2024-05-14,1205539.58,4384313.39,Google,Tablet,25-34,M
450,30,2024-01-23,303878.06,1163883.9,Email,Mobile,55+,F
451,96,2024-08-26,311473.52,1380798.33,Referral,desktop,45-54,Male
452,497,2025-03-30,1506619.35,1879665.78,Referral,Mobile,18-24,
453,469,2024-06-16,579870.55,1221291.96,Facebook,desktop,18-24,
454,355,2024-04-13,989921.81,1120778.19,Instagram,desktop,35-44,m
455,410,2023-11-15,818447.37,3259259.02,Instagram,desktop,45-54,Female
456,144,2024-04-29,945170.33,1294668.06,Email,Tablet,35-44,f
457,388,2025-02-07,1351547.31,5297118.94,Referral,Mobile,55+,Female
458,392,2024-09-04,202388.09,626820.44,Organic,mobile,45-54,Female
459,153,2023-12-29,583717.52,2005240.23,Direct,Tablet,35-44,F
460,259,2025-09-01,1948969.78,9154650.83,Referral,desktop,45-54,f
461,117,2024-06-12,1262878.58,5643011.23,Facebook,mobile,25-34,Male
462,141,2024-02-14,1118743.72,5567273.44,Facebook,Mobile,35-44,M
463,418,2025-04-12,669775.46,1885049.96,Direct,desktop,25-34,f
464,7,2023-11-20,507396.69,2159351.28,Referral,Mobile,35-44,F
465,185,2025-06-09,114224.51,551545.88,Instagram,desktop,35-44,
466,496,2024-03-10,1404719.67,3922298.81,Direct,mobile,35-44,f
467,203,2024-12-04,1508948.6,3419495.14,Google,Tablet,55+,M
468,376,2025-01-19,1174629.41,2407376.78,Email,Tablet,35-44,
469,492,2024-08-02,663676.39,2042955.79,Google,Mobile,45-54,Female
470,72,2024-02-02,137007.27,,Referral,desktop,35-44,F
471,31,2024-08-13,1991220.38,5642012.23,Email,desktop,45-54,F
472,151,2025-09-20,1370653.99,4596367.16,Organic,Desktop,25-34,m
473,65,2023-11-14,641548.64,2048805.43,Direct,mobile,55+,f
474,176,2023-12-20,1828298.56,2439302.31,Referral,Mobile,45-54,f
475,198,2024-12-08,1105082.73,4566378.46,Direct,Tablet,55+,F
476,401,2024-02-28,758370.03,3581848.28,Direct,Desktop,18-24,
477,25,2025-10-20,965601.06,3943499.19,Facebook,mobile,25-34,m
478,52,2025-02-14,1878947.47,6523812.03,Email,Desktop,55+,Male
479,35,2025-02-16,203932.99,791624.85,Google,Tablet,18-24,Female
480,218,2025-03-03,1819405.57,3079650.77,Instagram,Mobile,25-34,F
481,70,2024-06-06,1960810.86,3222970.41,Organic,Desktop,45-54,f
482,205,2025-03-12,1509120.88,3939929.76,Referral,Mobile,25-34,f
483,113,2024-04-04,797894.83,1945964.07,Organic,desktop,45-54,M
484,161,2025-06-14,1108983.58,2866252.15,Referral,desktop,45-54,m
485,421,2024-07-25,1127623.58,5165352.24,Referral,Mobile,25-34,Female
486,496,2024-10-31,763697.09,2561359.48,Facebook,Tablet,45-54,Female
487,37,2025-06-02,1027014.08,2721691.54,Email,mobile,45-54,
488,68,2024-04-02,1069639.4,2708144.95,Email,mobile,55+,f
489,239,2025-10-07,714549.8,3107626.53,Instagram,Desktop,55+,M
490,72,2025-07-09,1014408.41,1782877.3,Direct,Tablet,18-24,Male
491,96,2024-09-17,903480.83,2780738.25,Referral,mobile,45-54,f
492,341,2024-09-22,76477.05,136797.03,Referral,Desktop,45-54,Male
493,77,2025-09-23,1358472.94,2357847.08,Facebook,Tablet,55+,Male
494,493,2024-07-24,105401.12,413891.1,Instagram,desktop,18-24,
495,318,2024-08-21,418343.01,1254178.63,Google,Tablet,25-34,Female
496,447,2024-12-16,1839821.97,2643637.36,Email,Tablet,45-54,f
497,28,2024-07-04,1682750.53,6542098.67,Instagram,Mobile,45-54,Male
498,412,2024-01-06,391116.49,1661942.49,Email,desktop,18-24,Female
499,152,2024-05-21,1490858.68,5897018.39,Instagram,mobile,55+,f
500,420,2025-09-06,1220342.38,945373.91,Email,Desktop,25-34,Male
501,242,2024-05-04,866417.79,1503699.38,Email,Mobile,35-44,Female
502,203,2024-10-15,754147.66,2235365.81,Instagram,Desktop,35-44,f
503,272,2025-01-26,342320.93,1591517.41,Instagram,Tablet,45-54,M
504,18,2024-11-21,122862.26,214289.83,Facebook,Mobile,18-24,f
505,56,2025-10-19,1135798.38,1563198.15,Referral,Tablet,25-34,
506,340,2024-02-19,1781107.39,6852399.08,Referral,mobile,55+,Male
507,401,2025-05-31,1934984.31,3276962.01,Email,mobile,18-24,M
508,169,2025-09-15,1370980.26,2667942.89,Email,desktop,18-24,
509,191,2024-06-26,182658.89,233390.21,Google,mobile,25-34,F
510,48,2024-06-16,1717600.53,3050513.7,Instagram,Mobile,35-44,M
511,453,2025-09-20,347604.46,1614449.91,Organic,mobile,35-44,
512,5,2025-11-02,169974.05,438259.55,Organic,Mobile,25-34,F
513,353,2025-05-03,903682.83,954254.29,Direct,desktop,25-34,m
514,193,2025-02-20,339901.47,866817.89,Referral,Desktop,45-54,M
515,385,2025-10-26,1311696.41,5802035.93,Google,Mobile,45-54,m
516,313,2025-08-28,1538318.64,3058727.2,Facebook,Tablet,18-24,m
517,297,2025-09-19,1687953.85,2074694.81,Email,mobile,35-44,Male
518,281,2024-08-22,775749.77,,Email,Mobile,55+,m
519,46,2024-10-14,1593283.94,4522364.25,Google,mobile,25-34,m
520,305,2025-07-20,117665.15,525689.83,Organic,Desktop,35-44,
521,141,2025-07-29,340747.59,1686173.68,Organic,Mobile,55+,Female
522,309,2024-03-07,1068013.92,3077914.95,Instagram,Mobile,18-24,
523,246,2025-08-03,719561.24,2648677.66,Email,Mobile,55+,Female
524,238,2024-11-12,1276720.49,3555888.85,Google,Desktop,35-44,M
525,386,2024-08-10,1217824.95,2201767.32,Referral,desktop,18-24,Male
526,321,2023-12-12,758289.23,1125698.45,Facebook,desktop,45-54,m
527,173,2025-09-22,105903.5,525826.44,Referral,Tablet,18-24,f
528,92,2025-05-28,1504755.53,4053030.83,Referral,Mobile,35-44,F
529,279,2024-10-12,1944647.32,3858636.85,Facebook,mobile,35-44,f
530,158,2024-05-06,1981471.96,6381065.52,Facebook,mobile,35-44,Male
531,26,2025-01-17,976990.09,1963516.25,Google,Desktop,18-24,Male
532,457,2025-10-20,508444.62,2516464.92,Direct,mobile,55+,
533,14,2024-08-09,111765.15,130199.78,Email,desktop,25-34,
534,80,2024-07-26,544079.68,576171.92,Facebook,desktop,18-24,Male
535,428,2024-01-11,406681.32,1795685.27,Organic,Mobile,25-34,Male
536,377,2025-10-20,1153041.68,2712497.65,Instagram,Desktop,18-24,Male
537,54,2024-08-07,1934020.89,9570033.21,Email,Mobile,18-24,m
538,44,2023-12-09,1435263.15,2633292.46,Instagram,Desktop,55+,m
539,368,2024-09-24,326144.15,1280551.29,Direct,Desktop,35-44,F
540,243,2024-02-03,615080.29,2637011.51,Facebook,Tablet,25-34,Female
541,489,2025-09-23,467767.05,2208656.88,Organic,mobile,35-44,m
542,248,2024-02-18,75143.48,192918.09,Referral,desktop,18-24,F
543,152,2024-07-03,994031.5,1859786.15,Facebook,Mobile,18-24,Male
544,201,2024-01-01,814430.56,2290480.79,Google,mobile,18-24,
545,100,2024-08-29,1301350.15,2577914.9,Instagram,desktop,35-44,m
546,294,2025-05-22,1601671.8,1728813.09,Google,Desktop,35-44,F
547,164,2025-07-15,1599936.75,5953352.51,Referral,Mobile,45-54,
548,168,2025-05-04,908100.33,1441359.53,Direct,desktop,45-54,m
549,293,2024-01-27,879242.23,3460006.57,Facebook,desktop,18-24,Female
550,196,2024-10-26,744000.23,2474727.67,Instagram,Tablet,35-44,
551,223,2025-03-30,1542272.27,2817860.83,Organic,desktop,55+,Male
552,254,2025-03-06,1113192.41,3865442.3,Direct,Desktop,55+,F
553,437,2024-06-12,1027491.41,2901337.8,Referral,mobile,55+,F
554,144,2024-04-24,1735148.71,5950179.93,Facebook,desktop,35-44,m
555,1,2024-02-19,856034.59,2194171.57,Email,desktop,25-34,m
556,278,2023-12-19,1983159.94,6762818.32,Instagram,Desktop,35-44,Female
557,440,2025-08-17,1448109.16,3882151.45,Organic,desktop,45-54,m
558,315,2024-12-12,177174.77,292336.11,Referral,desktop,55+,Male
559,301,2024-04-25,262336.2,388258.95,Facebook,Desktop,35-44,Male
560,165,2024-04-18,1431444.41,5805333.85,Facebook,Desktop,35-44,
561,320,2024-10-27,1754379.24,6377011.61,Facebook,Mobile,18-24,F
562,176,2024-09-19,182541.56,787342.46,Organic,desktop,35-44,m
563,240,2025-03-22,858717.1,1410574.47,Direct,mobile,18-24,F
564,172,2025-05-08,1635432.96,4573347.58,Facebook,Tablet,55+,Male
565,315,2023-12-29,553986.5,800621.35,Facebook,Desktop,18-24,Male
566,444,2024-12-27,1194319.94,5917205.6,Instagram,Mobile,35-44,Female
567,166,2024-12-16,415820.56,274595.07,Google,Mobile,18-24,F
568,263,2024-07-05,1916610.74,2736387.72,Instagram,Mobile,35-44,Female
569,88,2024-02-13,1625934.94,4442807.31,Direct,Tablet,18-24,F
570,271,2025-05-12,1737656.06,7666526.93,Referral,Desktop,25-34,f
571,198,2024-10-07,1610993.2,4876587.7,Email,desktop,55+,F
572,431,2025-09-27,218838.59,693844.89,Direct,Desktop,55+,f
573,366,2025-05-01,1124578.89,1448637.06,Google,Tablet,18-24,Male
574,54,2025-06-10,307350.99,546931.89,Instagram,Desktop,45-54,
575,267,2024-09-23,280047.42,947496.2,Direct,mobile,45-54,
576,115,2025-09-18,1953538.21,6486134.73,Google,desktop,55+,m
577,141,2024-07-25,136404.88,592289.84,Email,Mobile,35-44,F
578,424,2023-12-31,1024455.01,2635448.29,Facebook,mobile,55+,m
579,12,2025-08-21,556066.68,737259.33,Email,Mobile,55+,M
580,423,2024-07-03,1201157.73,2311514.15,Facebook,Desktop,35-44,Female
581,179,2024-08-13,802545.41,2449916.02,Facebook,Tablet,18-24,Female
582,222,2024-08-23,444692.46,398383.42,Facebook,Desktop,55+,f
583,214,2024-05-26,1959495.97,5068601.68,Instagram,Desktop,35-44,Female
584,428,2025-08-09,998214.75,3013666.75,Organic,desktop,45-54,
585,73,2024-12-21,659469.3,2621012.26,Organic,Mobile,45-54,Male
586,99,2025-06-22,913081.99,3217239.75,Referral,desktop,18-24,m
587,469,2024-07-03,1657181.71,3637827.92,Google,Desktop,35-44,
588,243,2024-05-15,649660.48,2128039.11,Email,Tablet,55+,Male
589,5,2025-07-19,1595074.09,5601046.6,Facebook,Desktop,35-44,
590,357,2025-02-23,1060695.57,3838237.19,Facebook,Desktop,55+,Female
591,424,2025-08-09,1390278.33,3125003.85,Email,Tablet,18-24,f
592,384,2024-12-06,727435.24,1246778.56,Referral,mobile,45-54,Male
593,253,2024-08-03,334690.57,1119871.87,Email,mobile,45-54,
594,420,2024-06-30,1780627.6,7290524.35,Instagram,desktop,45-54,m
595,439,2024-12-20,97715.55,233700.65,Organic,Mobile,18-24,F
596,5,2024-01-15,610426.52,1094430.86,Referral,Mobile,35-44,M
597,243,2024-05-20,1356432.5,4111175.41,Email,Mobile,18-24,M
598,89,2025-06-06,1255897.73,3022253.79,Google,desktop,25-34,
599,25,2024-05-16,858827.28,3646154.66,Email,Tablet,18-24,Male
600,51,2024-11-05,660449.96,2126543.35,Referral,Mobile,25-34,
601,127,2024-11-08,1665722.35,7876549.96,Facebook,Desktop,45-54,f
602,99,2025-08-04,803332.52,3362300.49,Referral,Mobile,35-44,
603,61,2024-07-22,301631.03,1101904.49,Referral,Mobile,25-34,Male
604,430,2024-12-25,665086.53,1651275.89,Google,mobile,18-24,
605,169,2024-08-06,728942.13,1547227.17,Google,Mobile,45-54,F
606,359,2025-05-27,1658939.99,4255645.99,Direct,Desktop,25-34,Female
607,31,2024-06-20,1494380.61,4090764.41,Referral,desktop,35-44,m
608,24,2024-02-06,1867377.72,5080650.1,Facebook,desktop,55+,Female
609,48,2024-04-16,843771.03,2875293.82,Google,mobile,18-24,F
610,349,2025-02-18,1815633.87,6773332.59,Google,desktop,25-34,F
611,369,2024-07-02,1825430.67,2781817.03,Organic,mobile,25-34,m
612,79,2024-10-09,1146467.19,3121898.6,Organic,Desktop,25-34,f
613,445,2024-03-01,1033192.04,4524996.96,Referral,Desktop,35-44,F
614,272,2025-06-23,1034250.4,1337909.5,Google,Mobile,35-44,M
615,216,2024-09-02,1340714.8,1063348.35,Google,mobile,18-24,M
616,342,2024-06-09,1294328.05,4459448.58,Direct,desktop,55+,F
617,335,2024-07-27,92993.36,270800.33,Direct,desktop,25-34,
618,263,2024-07-09,1290433.15,5578829.39,Organic,mobile,35-44,f
619,73,2025-06-09,512343.12,801653.84,Email,Tablet,25-34,f
620,79,2024-07-10,1825895.61,2506009.37,Email,Tablet,55+,Male
621,299,2025-09-28,770436.85,2414563.32,Referral,desktop,25-34,M
622,21,2024-03-15,671108.2,1157178.64,Direct,Tablet,25-34,Male
623,107,2024-10-29,1713209.54,5607393.78,Instagram,desktop,35-44,M
624,181,2024-04-13,1068766.88,4105965.79,Instagram,Tablet,55+,f
625,159,2025-05-10,1179001.63,4579012.43,Direct,Mobile,18-24,Female
626,89,2025-01-18,217465.25,558246.29,Direct,Tablet,18-24,m
627,55,2024-04-23,584930.19,1996310.73,Instagram,Desktop,25-34,Male
628,61,2023-12-15,311898.37,703746.46,Referral,Desktop,25-34,M
629,57,2024-07-14,1526355.25,5239978.73,Organic,Tablet,35-44,M
630,152,2024-06-26,221280.59,916743.94,Google,mobile,35-44,Female
631,388,2025-03-23,1624166.99,7218609.48,Organic,Tablet,55+,m
632,389,2025-09-11,339016.93,1511678.52,Referral,Tablet,35-44,
633,211,2024-10-02,1276591.86,2206614.61,Facebook,Mobile,45-54,F
634,409,2024-08-29,1576048.93,5481838.86,Google,mobile,55+,
635,41,2024-08-22,1147505.88,5222118.87,Direct,Desktop,55+,Female
636,16,2024-11-01,680087.5,1346079.67,Organic,desktop,55+,F
637,442,2024-02-19,1047549.62,1184112.17,Instagram,mobile,45-54,m
638,474,2024-12-29,545052.42,599581.69,Facebook,mobile,45-54,Male
639,367,2024-07-10,838291.62,2755993.74,Referral,desktop,25-34,m
640,406,2024-12-03,1618241.86,6973912.6,Direct,Tablet,55+,m
641,238,2025-02-07,1720259.85,1814184.47,Instagram,Desktop,45-54,f
642,160,2025-10-07,1727419.93,7939074.97,Email,mobile,18-24,Male
643,89,2025-09-12,259061.76,1179963.57,Organic,mobile,45-54,f
644,197,2025-08-13,1719287.33,6875591.03,Google,Mobile,45-54,Female
645,433,2024-10-04,612188.98,1579156.16,Instagram,Mobile,55+,Male
646,101,2025-05-03,1589663.7,6280333.93,Organic,mobile,35-44,
647,109,2025-02-13,641756.47,946717.99,Google,Mobile,55+,F
648,479,2024-01-01,1591539.6,5963571.04,Google,Mobile,35-44,F
649,248,2025-03-19,1362057.01,2813180.05,Google,Mobile,25-34,Male
650,247,2025-03-10,515049.2,711674.43,Direct,mobile,45-54,Male
651,130,2023-12-06,1876539.39,3947526.03,Instagram,mobile,35-44,M
652,12,2025-08-27,656337.0,1373273.87,Instagram,Desktop,35-44,
653,373,2024-05-30,962567.98,2531947.08,Referral,desktop,25-34,Male
654,289,2024-06-18,981797.35,3087947.14,Direct,desktop,25-34,Male
655,340,2024-09-04,1315198.87,3136252.07,Organic,Tablet,25-34,Female
656,257,2025-04-20,1898486.38,3347909.67,Instagram,Tablet,18-24,Male
657,314,2024-03-13,209812.65,381641.08,Direct,Tablet,55+,M
658,212,2024-09-03,1526132.33,4061770.16,Google,Tablet,35-44,M
659,246,2025-02-19,1760294.78,4454110.32,Referral,Mobile,35-44,F
660,245,2023-11-22,1962385.31,4791805.76,Referral,mobile,35-44,f
661,181,2023-12-18,150004.98,437700.87,Facebook,Tablet,55+,M
662,220,2025-06-09,1562944.79,1815778.11,Organic,Tablet,45-54,m
663,378,2025-09-01,77920.8,314659.37,Email,Desktop,55+,Female
664,442,2025-06-11,358408.66,,Google,Tablet,18-24,m
665,421,2025-03-20,545841.25,2061563.58,Facebook,Tablet,45-54,F
666,14,2025-07-12,292439.61,648292.5,Direct,Mobile,25-34,Male
667,332,2024-08-25,501848.53,1012614.87,Email,desktop,45-54,m
668,96,2024-01-14,354534.05,386753.05,Facebook,mobile,18-24,m
669,27,2025-05-03,568787.41,2418464.79,Organic,Desktop,25-34,M
670,177,2025-10-17,463796.49,1145691.47,Referral,mobile,25-34,Female
671,234,2025-09-28,401945.14,1733910.57,Google,desktop,35-44,Female
672,334,2025-07-18,423855.29,1455928.13,Direct,Tablet,35-44,m
673,393,2024-01-23,599004.83,1089726.53,Google,mobile,35-44,f
674,133,2024-11-18,361707.8,361903.29,Google,mobile,55+,F
675,303,2024-05-05,718116.73,2926962.69,Google,Desktop,55+,f
676,87,2023-12-01,1688057.26,2411771.79,Email,Tablet,18-24,Female
677,382,2025-10-26,887569.37,1212920.36,Facebook,Mobile,35-44,Female
678,135,2024-05-29,705079.96,2368781.43,Organic,Mobile,45-54,M
679,92,2025-04-15,501687.61,1089033.73,Instagram,Desktop,55+,M
680,241,2025-10-11,783658.14,2711548.42,Google,Tablet,55+,F
681,85,2025-01-04,998284.63,2503083.92,Instagram,Tablet,25-34,f
682,218,2024-06-21,1973884.38,6765486.89,Direct,Tablet,25-34,Male
683,488,2024-07-24,512819.95,764005.38,Organic,Tablet,45-54,Female
684,184,2025-02-08,1557391.05,6250039.74,Email,Tablet,25-34,Female
685,100,2025-03-03,955659.53,2352493.2,Email,desktop,35-44,f
686,95,2025-10-06,1350260.53,6493628.9,Facebook,Mobile,18-24,Female
687,109,2024-12-01,1627637.08,3235681.96,Referral,Mobile,18-24,Female
688,184,2025-07-28,1576778.15,6194990.85,Referral,mobile,35-44,M
689,450,2024-05-04,108532.35,239153.5,Organic,Desktop,55+,m
690,453,2024-10-14,1355331.25,6292916.12,Referral,Tablet,45-54,F
691,87,2024-02-09,1567904.01,6408986.05,Facebook,Desktop,25-34,f
692,81,2025-03-19,1969678.59,5981529.02,Direct,desktop,55+,m
693,71,2025-09-08,99716.81,131843.69,Organic,desktop,35-44,Female
694,84,2025-06-02,686705.08,3237155.3,Email,mobile,18-24,m
695,375,2025-09-15,1018240.29,4302216.72,Instagram,desktop,55+,f
696,409,2025-08-20,1245306.08,5427301.53,Google,Tablet,35-44,f
697,234,2025-07-14,714927.19,3563081.05,Email,Tablet,25-34,Male
698,118,2024-09-17,1767662.09,2071330.3,Google,desktop,35-44,Female
699,233,2025-10-29,1104260.98,3413316.21,Google,desktop,35-44,Female
700,413,2025-06-23,1004817.2,3057390.05,Referral,desktop,25-34,Male
701,206,2025-05-11,1300554.73,2644912.28,Referral,desktop,25-34,Female
702,198,2023-11-26,1919245.28,5522804.78,Facebook,Desktop,35-44,
703,168,2025-07-19,602534.0,751612.41,Instagram,Desktop,55+,Male
704,338,2024-12-12,726611.17,3396384.23,Facebook,Mobile,25-34,M
