campaign_id,campaign_name,channel,campaign_type,start_date,end_date,budget_uzs,target_audience,objective,status,impressions,clicks,conversions,cost_uzs,revenue_uzs,amount_spent,total_cost,CTR,CPC,Conversion_Rate,ROAS,Profit
400,Sharable even-keeled structure 2025,SMS,Traffic,2024-05-10,2024-06-03,70804206.66,35-44,App Downloads,Completed,6960915.0,191869,20514,126623540.69,6040666880.58,34959418.96,161582959.65,2.7563761373325204,842.15250848235,10.691669837232695,37.384306449544596,5879083920.93
401,User-centric secondary success 2024,SMS,Conversion,2025-06-27,2025-12-03,3269868.66,35-44,Sales,Completed,8669226.0,238899,25433,172569248.7,7885357832.96,42761631.86,215330880.56,2.7557131397889503,901.3469313810439,10.645921498206356,36.61972594201516,7670026952.4
402,Re-engineered foreground function 2025,Telegram,Engagement,2024-02-26,2024-03-18,11237824.3,55+,Brand Awareness,Paused,8951815.0,251767,26210,178670864.99,8180486886.34,30887325.6,209558190.59,2.8124687563360053,832.3497145773672,10.410419157395529,39.03682725694602,7970928695.75
403,Centralized stable migration 2025,TikTok,Awareness,2024-10-02,2024-11-24,9498945.14,25-34,Brand Awareness,Completed,5313514.0,159866,17058,109911797.76,5405323173.47,43239500.28,153151298.04000002,3.0086680866936644,957.9979360214181,10.670186281010347,35.294008230072194,5252171875.43
404,Optional fresh-thinking structure 2023,YouTube,Conversion,2024-09-08,2024-12-28,5136328.98,55+,Brand Awareness,Paused,7352674.0,209571,21925,127999874.38,6615923535.61,35314588.09,163314462.47,2.850269167380466,779.2798739806557,10.461848251905083,40.51033469754897,6452609073.139999
405,Realigned responsive function 2020,Google Ads,Traffic,2024-11-28,2025-05-10,42502036.65,35-44,Brand Awareness,Completed,1648632.0,43839,4815,28017486.5,1510038825.51,37067807.44,65085293.94,2.659113737935452,1484.6436720728118,10.983370971053171,23.200921960989458,1444953531.57
406,Organic full-range service-desk 2021,SMS,Conversion,2025-03-13,2025-05-15,31324575.32,45-54,Leads,Active,7148265.0,197838,17318,137926908.27,4978756541.85,34981627.660000004,172908535.93,2.7676366223132467,873.9905171402866,8.753626704677565,28.794162850731624,4805848005.92
407,Triple-buffered systematic definition 2023,Email,Awareness,2025-02-06,2025-02-22,45340332.68,18-24,Sales,Completed,8485478.0,225081,24687,160027543.43,7329295415.09,45584279.47,205611822.9,2.652543557357641,913.5014634731497,10.968051501459474,35.64627418655117,7123683592.190001
408,Distributed tangible challenge 2020,Telegram,Traffic,2024-01-17,,40692319.43,18-24,Leads,Paused,8684640.0,233009,23973,155786951.95,7131545190.66,32711136.04,188498087.98999998,2.683001252786529,808.9734215845739,10.28844379401654,37.83351474121231,6943047102.67
409,Right-sized zero administration archive 2024,Twitter,Conversion,2024-09-07,2025-02-08,57462804.65,18-24,App Downloads,Completed,811576.0,26704,2984,16245883.56,723476695.48,32195909.08,48441792.64,3.2903880844184648,1814.0275853804674,11.174355901737568,14.934969497445914,675034902.84
410,Realigned intangible workforce 2023,TikTok,Awareness,2024-12-01,2025-04-12,64045080.45,45-54,App Downloads,Completed,3477435.0,90263,9593,74998343.79,2904597221.67,42013313.19,117011656.98,2.5956775611909353,1296.3413245737456,10.627832002038486,24.823144092100694,2787585564.69
411,Advanced analyzing application 2021,SMS,Traffic,2025-05-18,2025-05-30,81823733.62,18-24,Sales,Active,6218127.0,151473,15101,119778563.12,4478621149.72,41292810.47,161071373.59,2.4359907734274326,1063.366894364012,9.969433496398699,27.805196230089468,4317549776.13
412,User-centric disintermediate concept 2021,Facebook Ads,Awareness,2024-09-08,2025-02-20,87907376.64,45-54,Leads,Cancelled,8997341.0,234993,25621,196602538.28,7820398292.35,39521946.22,236124484.5,2.6118049766036435,1004.814971084245,10.902877958066837,33.11981097136075,7584273807.85
413,Versatile zero tolerance protocol 2023,Facebook Ads,Engagement,2024-12-11,2025-03-03,98937912.95,18-24,Sales,Cancelled,3799266.0,93787,9900,76025910.98,2921489757.34,41410327.7,117436238.68,2.4685557684036867,1252.159027157282,10.555833964195465,24.877242239516182,2804053518.6600003
414,Visionary holistic process improvement 2022,Email,Awareness,2024-12-10,2025-04-16,88377781.13,25-34,Brand Awareness,Completed,4058421.0,122320,14816,93760152.46,4824485091.9,40910051.98,134670204.44,3.0139800676174304,1100.9663541530413,12.11249182472204,35.82444321638693,4689814887.46
415,Re-contextualized static encryption 2020,Google Ads,Traffic,2024-07-08,2024-10-21,20175827.63,35-44,App Downloads,Cancelled,4336410.0,129528,15114,89821651.99,4746225380.34,42527525.81,132349177.8,2.986986931586266,1021.7804474708171,11.66851954789698,35.8613892374328,4613876202.54
416,Team-oriented 24/7 function 2025,SMS,Awareness,2024-08-10,2024-09-05,47388639.28,45-54,Leads,Paused,6048112.0,178348,17807,125675598.13,5660144676.06,36322476.5,161998074.63,2.9488210535783725,908.3257150626864,9.984412496916141,34.939579923944436,5498146601.43
417,Multi-layered fault-tolerant hierarchy 2023,Telegram,Awareness,2025-07-31,2026-01-14,30363073.99,35-44,App Downloads,Active,8303074.0,225346,24197,194910178.69,7210672659.82,38886653.83,233796832.51999998,2.714006884679096,1037.5015865380349,10.737710010384031,30.84161826359717,6976875827.299999
418,Grass-roots maximized functionalities 2023,YouTube,Conversion,2024-06-05,2024-09-02,27470071.51,25-34,Leads,Active,5184915.0,131311,13735,103614654.51,3972438648.94,40449554.65,144064209.16,2.5325583929534043,1097.1221692013617,10.459900541462634,27.57408430658962,3828374439.78
419,Re-contextualized human-resource flexibility 2022,Instagram,Conversion,2024-02-09,2024-08-06,44998089.82,55+,Brand Awareness,Completed,7889323.0,218623,20856,146368262.95,6397023539.56,43448598.73,189816861.67999998,2.771124974855257,868.2382991725481,9.539709911582953,33.701028891439215,6207206677.88
420,Digitized zero administration definition 2022,SMS,Conversion,2024-04-05,2024-05-17,49856108.85,45-54,Sales,Paused,8302751.0,227653,25400,170886539.51,7469159040.2,40507192.01,211393731.51999998,2.74189843824053,928.5787207724036,11.157331552845779,35.332925846447544,7257765308.68
421,Open-architected 24/7 open system 2020,Google Ads,Conversion,2025-02-18,2025-05-16,59855362.45,25-34,Leads,Active,2398096.0,61570,7109,63355747.01,2109433406.16,32383732.12,95739479.13,2.567453513120409,1554.969613935358,11.546207568621082,22.03305705575965,2013693927.0300002
422,Seamless neutral model 2024,TikTok,Engagement,2025-01-10,2025-02-09,28682411.73,18-24,Sales,Completed,7357255.0,220182,24303,156247404.22,7127447741.26,37001342.09,193248746.31,2.9927194313640073,877.6773138131183,11.03768700438728,36.88224569295008,6934198994.95
423,Focused static approach 2024,Telegram,Conversion,2025-02-22,2025-05-05,53576958.63,45-54,Brand Awareness,Active,3083110.0,73902,7634,47389116.57,2319657064.01,41329564.42,88718680.99000001,2.3969952418175153,1200.4909338042273,10.329896349219236,26.14620774480926,2230938383.0200005
424,Expanded value-added focus group 2020,Email,Traffic,2025-07-18,,3400227.84,55+,Leads,Completed,4325644.0,107125,12013,93937376.16,3526325613.99,40747681.95,134685058.11,2.4765098561046632,1257.2700873745625,11.214002333722286,26.182010562077185,3391640555.8799996
425,Optional bandwidth-monitored focus group 2024,Google Ads,Engagement,2025-08-09,2025-12-14,96379954.45,25-34,App Downloads,Completed,1538720.0,37171,3676,29728038.95,1098011694.76,42410711.9,72138750.85,2.4157091608609753,1940.7266646041267,9.889429931936187,15.220830438873618,1025872943.91
426,Multi-channeled high-level circuit 2023,LinkedIn,Traffic,2025-09-02,2025-12-06,57485753.82,25-34,Brand Awareness,Completed,7198516.0,198000,19987,146856544.82,5959300301.0,41738208.55,188594753.37,2.750566922404562,952.4987543939394,10.094444444444445,31.598441603031112,5770705547.63
427,Down-sized multimedia approach 2021,Telegram,Traffic,2024-03-28,2024-05-01,3938344.25,25-34,Leads,Completed,3916747.0,110820,13174,99197449.85,4106745189.61,43481036.61,142678486.45999998,2.829388775940851,1287.4795746255186,11.887745894242917,28.783212462527274,3964066703.15
428,Reactive zero tolerance archive 2024,Email,Engagement,2024-11-03,,64173544.49,18-24,Sales,Completed,4182707.0,108444,11809,89821036.8,3333451706.26,40358679.76,130179716.56,2.592675030787478,1200.4326339862048,10.889491350374387,25.606536827291432,3203271989.7000003
429,Grass-roots incremental hierarchy 2021,LinkedIn,Traffic,2025-06-11,2025-12-01,48244408.84,25-34,Sales,Paused,2518762.0,76617,7902,49831157.58,2419072259.92,40184969.83,90016127.41,3.0418515127669865,1174.884521842411,10.313637965464583,26.873765063250904,2329056132.51
430,Intuitive national capacity 2025,Facebook Ads,Engagement,2025-08-19,2025-12-03,36492407.95,55+,Leads,Paused,9198397.0,236387,24614,183918462.14000002,7937202495.190001,38137886.88,222056349.02,2.569871685251245,939.376315194998,10.412586140523802,35.74409166961093,7715146146.17
431,Digitized user-facing Graphical User Interface 2021,YouTube,Engagement,2023-12-05,,4312090.16,18-24,Brand Awareness,Completed,3721179.0,92358,9708,73750986.79,2669879940.62,37870232.58,111621219.37,2.4819553157749197,1208.5712052014985,10.511271357110374,23.919107457247264,2558258721.25
432,Distributed heuristic analyzer 2021,Telegram,Traffic,2025-10-29,2026-02-22,95312593.2,25-34,App Downloads,Completed,6972239.0,210718,23232,136804273.34,6685511224.9800005,42375058.69,179179332.03,3.02224292655487,850.3276038591862,11.025161590371967,37.3118436665488,6506331892.950001
433,Synergized neutral knowledge user 2025,Telegram,Traffic,2024-09-24,2024-11-26,79006023.44,35-44,Brand Awareness,Active,626375.0,20392,2333,13419032.11,694780247.42,41522751.76,54941783.87,3.255557772899621,2694.28128040408,11.440761082777561,12.645753349835672,639838463.55
434,Persistent homogeneous architecture 2024,Telegram,Awareness,2024-01-31,2024-06-19,96441066.76,45-54,Leads,Active,3454908.0,99803,10010,81674347.17,2667288434.9,32629823.97,114304171.14,2.8887310458049824,1145.2979483582658,10.029758624490245,23.335005260946247,2552984263.76
435,De-engineered asymmetric extranet 2023,Email,Awareness,2025-06-10,2025-09-02,62220711.88,55+,App Downloads,Completed,6778519.0,187826,20024,137994800.63,6055448246.6,37728792.32,175723592.95,2.7709002512200676,935.5658585605826,10.660930861542067,34.460075308857384,5879724653.650001
436,Business-focused neutral solution 2021,Instagram,Conversion,2025-04-30,2025-05-29,5836862.59,35-44,Leads,Paused,8417484.0,228574,26264,175433151.93,7971825413.97,42895436.0,218328587.93,2.715466997026665,955.1768264544525,11.49037073332925,36.51297106600583,7753496826.04
437,Multi-channeled zero administration interface 2021,Facebook Ads,Traffic,2024-06-19,2024-09-07,22114184.69,35-44,Leads,Paused,616807.0,15347,1849,17646613.74,491616120.78,44004859.99,61651473.730000004,2.4881364835353685,4017.167767641885,12.047957255489672,7.974117908892361,429964647.04999995
438,De-engineered neutral process improvement 2023,SMS,Awareness,2025-04-16,2025-08-05,66308061.78,55+,Brand Awareness,Completed,1414038.0,40620,3208,25027856.26,1078503227.47,35081015.28,60108871.54000001,2.872624356629737,1479.7851191531267,7.897587395371739,17.942496670434082,1018394355.9300001
439,Right-sized 5thgeneration collaboration 2020,LinkedIn,Engagement,2025-11-10,2025-12-26,30339141.69,55+,Sales,Cancelled,1072864.0,34889,4172,22741738.26,1359695722.3799999,38024560.49,60766298.75,3.251949920959227,1741.703653013844,11.957923700879935,22.37581933324514,1298929423.6299999
440,Mandatory eco-centric concept 2021,LinkedIn,Awareness,2025-02-08,2025-03-01,2398403.88,25-34,Brand Awareness,Completed,3541337.0,103530,11216,63482899.2,3464075645.45,47243368.45,110726267.65,2.9234721236640286,1069.5090084999517,10.833574809234038,31.28503939462462,3353349377.7999997
441,Phased modular hardware 2024,SMS,Conversion,2024-04-11,2024-06-30,89708774.87,18-24,Leads,Cancelled,2588453.0,82740,7424,55183026.75,2149151320.05,41653392.56,96836419.31,3.1965038577096054,1170.3700665941503,8.972685520908872,22.193626482304925,2052314900.7400002
442,Multi-channeled optimizing process improvement 2024,Google Ads,Engagement,2024-08-17,2024-11-30,42398411.74,18-24,Brand Awareness,Paused,6522749.0,185617,20133,134445036.82,6029839646.25,38538746.73,172983783.54999998,2.8456866882352823,931.9393350285802,10.846528065856036,34.857831887502385,5856855862.7
443,Function-based contextually-based customer loyalty 2020,Twitter,Conversion,2025-01-19,2025-01-26,2308233.17,18-24,App Downloads,Completed,8318068.0,223091,24552,166947699.54,7398855458.0,46556311.2,213504010.74,2.682005004046613,957.0265530209646,11.005374488437454,34.654409686992466,7185351447.26
444,Reverse-engineered reciprocal workforce 2024,LinkedIn,Conversion,2024-09-02,2024-12-06,88146823.12,25-34,App Downloads,Paused,4569597.0,121859,12706,94165246.49,3587546339.01,35193248.12,129358494.60999998,2.666734068671701,1061.542394160464,10.426804749751764,27.733364939241238,3458187844.4
445,Synchronized explicit instruction set 2021,Email,Conversion,2025-10-18,2025-12-08,12681457.91,45-54,Leads,Paused,5327841.0,161423,16742,118603017.02,5011838724.53,41711100.96,160314117.98,3.0298013773308927,993.1305822590336,10.37150839719247,31.26261609196049,4851524606.55
446,Horizontal impactful application 2022,Twitter,Awareness,2025-06-18,2025-09-04,40566770.07,55+,App Downloads,Paused,5626237.0,154885,16962,111287365.69,5323526823.64,40526593.01,151813958.7,2.752905716556199,980.17211931433,10.951351002356587,35.06612217496968,5171712864.940001
447,Advanced attitude-oriented initiative 2020,TikTok,Engagement,2025-07-25,,79202919.89,55+,Brand Awareness,Paused,2780691.0,74449,7634,52803703.39,2187684443.36,40446736.93,93250440.32,2.677356096020737,1252.5412070007656,10.253999382127363,23.460312207134898,2094434003.0400002
448,Upgradable analyzing product 2020,Instagram,Conversion,2024-12-31,2025-01-19,64360582.68,45-54,Sales,Completed,2258565.0,60355,6875,43291383.08,1709199202.16,39004559.32,82295942.4,2.672271995714093,1363.531478750725,11.390936956341644,20.768936502998233,1626903259.76
449,Front-line background contingency 2022,TikTok,Engagement,2025-02-25,2025-07-21,32091876.75,18-24,Brand Awareness,Paused,3539428.0,98924,10320,68577634.37,3186565003.91,40194970.69,108772605.06,2.794914884551967,1099.5572870082083,10.432251020985808,29.29565769020849,3077792398.85
450,Virtual even-keeled application 2022,YouTube,Engagement,2024-11-05,2025-02-24,65283097.44,18-24,App Downloads,Completed,7917097.0,205932,20864,175999791.01,6170699969.39,40926403.96,216926194.97,2.60110492520175,1053.387501553911,10.13149971835363,28.44608033733954,5953773774.42
451,Focused scalable migration 2025,YouTube,Traffic,2024-05-23,2024-09-07,40306486.98,55+,Brand Awareness,Completed,3590935.0,103125,9669,84561149.58,2834525474.28,34812287.73,119373437.31,2.8718147223494714,1157.5606042181819,9.376,23.745026851484905,2715152036.9700003
452,Mandatory system-worthy hub 2023,Telegram,Engagement,2024-09-28,,55300371.84,55+,App Downloads,Paused,1795098.0,50915,5066,32609875.49,1574570769.05,42646253.22,75256128.71,2.8363353978445747,1478.073823234803,9.94991652754591,20.922824440220932,1499314640.34
453,Phased attitude-oriented toolset 2020,YouTube,Traffic,2025-04-30,2025-08-06,51745201.71,18-24,App Downloads,Completed,4461474.0,134297,14746,88379270.24,4239578509.11,38231105.71,126610375.94999999,3.0101486638720747,942.7639928665569,10.980141030700612,33.485237503632895,4112968133.1600003
454,Multi-layered asynchronous knowledge user 2021,TikTok,Traffic,2024-05-11,2024-07-28,30763879.58,18-24,Sales,Active,646351.0,16037,1654,14663183.32,380334531.78,37979431.24,52642614.56,2.4811596176071515,3282.5724611835135,10.313649685103199,7.224841223387745,327691917.21999997
455,Multi-layered 6thgeneration project 2024,Facebook Ads,Engagement,2024-09-02,2024-10-20,87823184.15,25-34,Sales,Active,6450289.0,182273,18954,129199367.12,5697190638.73,41478937.47,170678304.59,2.8258113706223087,936.3882999127683,10.398687682761572,33.37970020510619,5526512334.139999
456,Organized 3rdgeneration framework 2025,Telegram,Traffic,2024-01-01,2024-05-18,88684275.83,45-54,Leads,Active,8615967.0,233179,26642,176152501.56,7720019234.64,36035734.37,212188235.93,2.706359019248797,909.9800407841186,11.425557189969936,36.382880515519254,7507830998.71
457,Self-enabling web-enabled neural-net 2022,YouTube,Awareness,2024-11-01,,19437428.03,25-34,Sales,Cancelled,7259912.0,185875,20409,149853049.91,6234281617.56,43316636.96,193169686.87,2.5602927418403967,1039.2451210221923,10.979959650302623,32.27360212969423,6041111930.690001
458,Exclusive stable orchestration 2024,SMS,Traffic,2024-04-26,2024-06-19,63202621.39,18-24,Sales,Paused,2532973.0,65329,7246,60298800.35,2014896372.64,32194757.36,92493557.71000001,2.5791431649685963,1415.8116259241685,11.09155199069326,21.784180677290113,1922402814.93
459,De-engineered client-driven customer loyalty 2024,Google Ads,Engagement,2025-06-24,,99505687.0,25-34,Brand Awareness,Completed,1422218.0,31973,3440,32646865.78,1028762858.7900001,44616806.42,77263672.2,2.248108236571327,2416.5287023426017,10.759077972038908,13.314961993095638,951499186.59
460,Persevering neutral portal 2024,Telegram,Awareness,2023-12-19,2024-01-17,23710332.39,35-44,App Downloads,Active,7857657.0,233264,24769,152620618.57,7886855063.82,42927726.36,195548344.93,2.9686202897377676,838.313434263324,10.618440908155566,40.33199599128921,7691306718.889999
461,Self-enabling zero-defect toolset 2021,SMS,Conversion,2025-03-13,2025-04-05,84390401.15,45-54,Sales,Active,5703172.0,155168,18773,110922377.52,5982737202.0,44232964.86,155155342.38,2.7207315507931376,999.918426350794,12.098499690657867,38.55965969478079,5827581859.62
462,Synergized non-volatile policy 2024,SMS,Awareness,2025-09-25,2026-03-11,54193172.52,35-44,Brand Awareness,Active,4283415.0,127151,13956,83550836.82,4135757748.57,37998945.07,121549781.88999999,2.968449239683757,955.9482968281806,10.97592626090239,34.025217357549636,4014207966.6800003
463,Devolved tangible structure 2024,Telegram,Awareness,2025-09-26,2025-10-16,7148922.51,25-34,Leads,Completed,5215499.0,143102,13827,124908728.08,4067781543.7400002,40796987.35,165705715.43,2.7437834807369343,1157.9552726726392,9.662338751380133,24.54822715791222,3902075828.3100004
464,Multi-layered mission-critical firmware 2023,Twitter,Awareness,2025-09-27,2025-10-21,19924584.26,45-54,Sales,Completed,2535705.0,68130,7451,56028813.64,2179520670.49,45367332.3,101396145.94,2.686826740492289,1488.2745624541317,10.936445031557316,21.495103687468614,2078124524.5499997
465,Profound executive Internet solution 2024,SMS,Awareness,2024-04-30,2024-06-14,79477670.66,18-24,Sales,Paused,2109987.0,54020,6311,43112542.27,1704439139.68,47352768.18,90465310.45,2.5602053472367365,1674.663281192151,11.682710107367642,18.840803521279465,1613973829.23
466,Innovative dedicated throughput 2024,Google Ads,Traffic,2024-01-01,2024-01-20,47853206.55,25-34,Brand Awareness,Active,6576640.0,184061,19735,130413490.0,5964131544.4800005,39839397.46,170252887.46,2.7987087631374075,924.9807806107758,10.721988905851864,35.03101552906843,5793878657.02
467,Exclusive mobile standardization 2020,Google Ads,Awareness,2024-07-12,2024-08-26,10361095.04,55+,App Downloads,Active,1233542.0,34201,4256,25105345.73,1365597362.85,35361351.73,60466697.45999999,2.7725849626522647,1767.980394140522,12.44408058243911,22.584288876589824,1305130665.3899999
468,Distributed upward-trending capacity 2024,LinkedIn,Traffic,2025-01-31,2025-03-29,16389977.28,18-24,Brand Awareness,Active,7042741.0,178379,18975,137878816.59,6062111225.12,38187459.34,176066275.93,2.532806474070252,987.0347738803334,10.637462930053426,34.430848230868236,5886044949.19
469,Object-based asymmetric paradigm 2020,YouTube,Awareness,2024-04-16,2024-10-12,91513816.14,35-44,Leads,Paused,6173237.0,165715,18120,122913148.94,5490275177.88,43176716.88,166089865.82,2.684410140093439,1002.2621115771052,10.93443562743264,33.056051618646556,5324185312.06
470,Open-source object-oriented secured line 2024,TikTok,Conversion,2024-07-14,2024-11-12,92466533.38,45-54,App Downloads,Active,3766467.0,101182,10939,71205680.4,3458335500.53,38948718.66,110154399.06,2.6863901900640577,1088.6758421458362,10.811211480302822,31.3953462598101,3348181101.4700003
471,Configurable zero tolerance orchestration 2021,Twitter,Conversion,2023-12-23,2024-02-08,49931650.93,25-34,Brand Awareness,Paused,1157735.0,23013,2996,21126583.31,1066840048.62,38213263.44,59339846.75,1.9877605842442354,2578.5359036196933,13.018728544735584,17.978476640066482,1007500201.87
472,Pre-emptive zero administration open system 2025,TikTok,Conversion,2025-05-29,2025-09-15,48931016.8,45-54,Leads,Completed,2358246.0,64283,7911,41639464.26,2314576577.11,38610403.95,80249868.21000001,2.7258818630456707,1248.38399281303,12.306519608605697,28.8421230930019,2234326708.9
473,Assimilated fault-tolerant frame 2023,LinkedIn,Conversion,2025-01-04,2025-04-18,87534946.68,35-44,Brand Awareness,Paused,8475066.0,229886,24311,179850066.69,7240059331.6,46427805.95,226277872.64,2.712498050162677,984.3047103346876,10.575241641509269,31.996320484763775,7013781458.96
474,Fundamental full-range customer loyalty 2024,TikTok,Traffic,2023-11-26,2024-02-06,50209981.52,18-24,Brand Awareness,Completed,3056222.0,80226,9023,64691952.410000004,2538487479.34,40117409.75,104809362.16,2.625005644223489,1306.426372497694,11.246977289158128,24.22004510880233,2433678117.1800003
475,Customizable actuating framework 2020,Twitter,Traffic,2024-08-07,2024-08-20,36007618.96,55+,Sales,Completed,5731726.0,158696,17066,134437934.33,5030908931.94,43103963.51,177541897.84,2.7687296985236207,1118.7547124061098,10.753894238040026,28.336460256124067,4853367034.099999
476,Customer-focused client-driven archive 2021,Facebook Ads,Traffic,2024-03-18,2024-08-06,19698221.14,45-54,Brand Awareness,Completed,7903915.0,224745,23261,171519796.61,7126360324.77,42920317.02,214440113.63000003,2.8434642832064867,954.1485400342611,10.349952168012637,33.232403229677395,6911920211.14
477,Managed bi-directional Graphical User Interface 2023,Google Ads,Engagement,2025-05-18,2025-10-10,54345299.63,18-24,Leads,Cancelled,1966169.0,47187,5310,41740359.66,1805659928.18,38498476.34,80238836.0,2.399946291493763,1700.4436815224533,11.253099370589357,22.50356583163794,1725421092.18
478,Synergized executive process improvement 2025,Twitter,Engagement,2024-08-19,,35599867.37,55+,Sales,Completed,6313883.0,178153,18831,120376063.47,5951981321.63,35181365.08,155557428.55,2.8216075590884406,873.1676062148828,10.570127923750933,38.26227636385032,5796423893.08
479,Business-focused secondary superstructure 2020,Google Ads,Engagement,2024-12-28,2025-01-20,36676862.98,45-54,Brand Awareness,Completed,7789957.0,202579,21412,156624737.58,6378516242.91,45926095.47,202550833.05,2.600514996424242,999.8609581940873,10.569703671160386,31.490940554835696,6175965409.86
480,Multi-layered tangible hub 2020,Instagram,Engagement,2024-12-21,2025-01-02,59115625.78,55+,Brand Awareness,Cancelled,2632762.0,83809,8445,59236341.839999996,2479674352.95,36036427.95,95272769.78999999,3.183310910746964,1136.784471715448,10.076483432566908,26.027104684955543,2384401583.16
481,Self-enabling regional contingency 2023,Facebook Ads,Traffic,2025-10-04,,43365826.35,25-34,Brand Awareness,Active,2297966.0,67009,6675,53355874.42,2271470611.47,45833523.36,99189397.78,2.916013552855003,1480.239934635646,9.961348475577909,22.900336752805718,2172281213.6899996
482,Integrated reciprocal frame 2024,TikTok,Conversion,2024-09-17,,31087017.99,55+,Sales,Completed,7678358.0,205194,23521,136582481.12,7321698288.58,37008398.07,173590879.19,2.672368232895627,845.9841866233905,11.462810803434799,42.17789738000117,7148107409.39
483,Fully-configurable stable access 2022,Twitter,Engagement,2024-07-03,2024-08-16,50048973.57,45-54,Leads,Completed,2110661.0,55471,5859,44215456.01,1789217723.62,38764432.35,82979888.36,2.628134030050302,1495.914772764147,10.562275783742857,21.562064724137212,1706237835.26
484,Programmable impactful standardization 2021,YouTube,Awareness,2025-09-08,2025-11-15,87465891.23,25-34,Brand Awareness,Active,7572093.0,208017,20557,147222386.25,6240080307.59,36828788.61,184051174.86,2.7471532639654583,884.7891031021504,9.882365383598456,33.90405039433498,6056029132.7300005
485,Self-enabling modular encoding 2023,TikTok,Traffic,2025-06-12,2025-06-25,47220749.51,18-24,Leads,Cancelled,1469513.0,42862,4238,28508278.62,1331970909.31,37458312.71,65966591.33,2.916748609913624,1539.0460391488964,9.887546078111148,20.19159823867164,1266004317.98
486,Upgradable bi-directional data-warehouse 2021,Google Ads,Awareness,2025-08-31,2026-02-04,53565274.52,55+,Leads,Completed,6934829.0,185793,22228,143790315.63,6978973967.190001,38829652.67,182619968.3,2.679128786016209,982.9216832711675,11.963852244164205,38.21583166483334,6796353998.89
487,Programmable even-keeled implementation 2020,YouTube,Engagement,2025-08-12,2025-11-12,42142574.08,55+,Brand Awareness,Completed,4316164.0,112374,11936,84701754.97,3859694302.04,42257859.3,126959614.27,2.603561866509243,1129.7952753305924,10.62167405271682,30.400961157866632,3732734687.77
488,Up-sized systemic matrix 2021,,Engagement,2024-12-22,2025-01-26,62529861.54,45-54,App Downloads,Paused,5898585.0,167378,17406,126901975.43,5146873929.37,41653815.24,168555790.67000002,2.837595796279955,1007.036711336018,10.399216145491044,30.5351356302353,4978318138.7
489,Configurable actuating functionalities 2025,Email,Conversion,2025-08-23,2025-11-17,30072914.82,55+,Leads,Active,2464959.0,72497,7573,49556732.74,2374753683.12,47123917.94,96680650.68,2.941103685700249,1333.5813989544397,10.445949487565002,24.562864093458742,2278073032.44
490,Front-line contextually-based solution 2022,YouTube,Awareness,2025-04-22,,79118622.13,25-34,Leads,Completed,5994984.0,173236,18090,114824490.25,4985881017.12,35601792.64,150426282.89,2.8896824411874995,868.3315413078112,10.442402272045072,33.14501243619741,4835454734.23
491,Business-focused intangible synergy 2023,Google Ads,Traffic,2024-06-03,2024-08-12,36996245.98,25-34,Sales,Completed,1162621.0,33597,3925,25625127.39,1313542143.71,41918587.84,67543715.23,2.8897637321190652,2010.4091207548295,11.682590707503646,19.44728890374365,1245998428.48
492,Cloned coherent orchestration 2023,Facebook Ads,Conversion,2025-06-03,,75708602.14,18-24,Sales,Paused,6763612.0,182468,20825,154521710.4,5828712779.67,38675366.42,193197076.82,2.6977892877356062,1058.7997721244274,11.412960080671679,30.169777284469788,5635515702.85
493,Triple-buffered asynchronous Graphical User Interface 2021,Instagram,Conversion,2024-10-03,2025-03-10,25270509.39,55+,Sales,Completed,3826570.0,103518,10836,83632957.7,3216726063.94,37647392.95,121280350.65,2.705242554036644,1171.587073262621,10.467744740045209,26.523060386121994,3095445713.29
494,Profound reciprocal infrastructure 2020,LinkedIn,Engagement,2024-08-08,2024-12-10,67063928.24,35-44,Leads,Paused,7213682.0,196589,19450,159023148.4,5412179205.39,40882446.64,199905595.04000002,2.725224094990603,1016.8707050750552,9.893737696412312,27.073675473200502,5212273610.35
495,Digitized explicit leverage 2021,SMS,Traffic,2024-05-15,2024-06-02,78195507.26,55+,Leads,Active,7058786.0,198051,20703,145792785.18,6005752814.5,42461624.26,188254409.44,2.8057374171706013,950.5350108810356,10.453368071860277,31.90232214143244,5817498405.06
496,Re-engineered optimal array 2024,Email,Conversion,2025-10-31,2026-01-31,43184550.33,25-34,App Downloads,Completed,1749328.0,40422,4361,43159619.53,1131368071.1,40673741.71,83833361.24000001,2.310715886328922,2073.9538182178026,10.78867943199248,13.495439695673113,1047534709.8599999
497,Team-oriented value-added pricing structure 2022,Telegram,Engagement,2025-06-21,2025-12-11,54205038.86,45-54,App Downloads,Completed,7088758.0,187983,17406,139620177.86,5485912660.64,45566966.75,185187144.61,2.651846769208372,985.127083885245,9.259347919758703,29.623614923126603,5300725516.030001
498,Streamlined 5thgeneration firmware 2020,SMS,Awareness,2024-05-19,2024-09-27,27076635.4,18-24,Sales,Active,7034653.0,207017,21807,145660703.15,6638688643.36,48596606.22,194257309.37,2.9428175064214255,938.3640443538453,10.533917504359545,34.17471736270862,6444431333.99
499,Optimized object-oriented function 2025,SMS,Traffic,2023-12-17,2024-05-23,79697022.11,45-54,App Downloads,Completed,3549060.0,97227,10201,80407486.19,2976951928.62,45760049.67,126167535.86,2.739514124866866,1297.6594552953397,10.491941538872947,23.59522921905467,2850784392.7599998
