performance_id,campaign_id,date,impressions,clicks,conversions,cost_uzs,revenue_uzs,ctr,cpc,roas
313,5,2024-01-06,63377.0,2246,169,1605636.67,66166282.23,3.54,714.89,41.21
314,5,2024-01-07,63511.0,3152,113,186631.27,15075146.39,4.96,59.21,80.78
315,5,2024-01-08,97940.0,4535,390,1727604.28,51404571.29,4.63,380.95,29.75
316,5,2024-01-09,82376.0,3197,409,496055.48,196988551.31,3.88,155.16,397.11
317,5,2024-01-10,97125.0,1902,57,727781.05,23743036.61,1.96,382.64,32.62
318,5,2024-01-11,89492.0,1184,195,1281383.62,80725756.34,1.32,1082.25,63.0
319,5,2024-01-12,57800.0,2557,433,418402.55,207220255.39,4.42,163.63,495.27
320,5,2024-01-13,65094.0,1079,23,1497506.77,9984317.35,1.66,1387.87,6.67
321,5,2024-01-14,32980.0,1358,108,1837618.26,46291209.2,4.12,1353.18,25.19
322,5,2024-01-15,76697.0,2850,538,1937988.83,172549590.92,3.72,680.0,89.04
323,5,2024-01-16,6668.0,314,21,1082991.74,2640203.35,4.71,3449.02,2.44
324,5,2024-01-17,60586.0,906,87,680233.27,8719213.17,1.5,750.81,12.82
325,5,2024-01-18,85824.0,1596,22,1818893.69,5381846.7,1.86,1139.66,2.96
326,5,2024-01-19,61269.0,1137,43,1346414.61,15475909.01,1.86,1184.18,11.49
327,5,2024-01-20,55313.0,2700,314,1703928.47,109207383.38,4.88,631.08,64.09
328,5,2024-01-21,47413.0,1340,20,1165689.68,4533157.84,2.83,869.92,3.89
329,5,2024-01-22,44458.0,539,76,505954.11,21338220.77,1.21,938.69,42.17
330,5,2024-01-23,33840.0,718,101,1378634.16,50334145.87,2.12,1920.1,36.51
331,5,2024-01-24,37005.0,613,57,1009885.05,23931749.88,1.66,1647.45,23.7
332,5,2024-01-25,73846.0,2690,96,886070.55,17021146.82,3.64,329.39,19.21
333,5,2024-01-26,48564.0,1416,78,1996003.19,38467363.94,2.92,1409.61,19.27
334,5,2024-01-27,75371.0,1635,73,178605.39,16286190.55,2.17,109.24,91.19
335,5,2024-01-28,93587.0,4674,897,169297.08,180648935.55,4.99,36.22,1067.05
336,5,2024-01-29,2404.0,21,3,1180050.82,601452.44,0.87,56192.9,0.51
337,5,2024-01-30,1506.0,25,0,563888.96,0.0,1.66,22555.56,0.0
338,5,2024-01-31,54436.0,366,5,543924.4,2325001.38,0.67,1486.13,4.27
339,5,2024-02-01,70516.0,2906,550,1946297.83,207098729.87,4.12,669.75,106.41
340,5,2024-02-02,88894.0,1844,205,376108.4,93061453.73,2.07,203.96,247.43
341,5,2024-02-03,34632.0,737,111,1873326.63,23976875.55,2.13,2541.83,12.8
342,5,2024-02-04,8153.0,269,37,1733753.26,7337718.93,3.3,6445.18,4.23
343,5,2024-02-05,37916.0,572,39,906283.37,4379783.15,1.51,1584.41,4.83
344,5,2024-02-06,11390.0,191,14,1989000.86,2723329.52,1.68,10413.62,1.37
345,5,2024-02-07,54584.0,1205,84,1963167.65,20381590.91,2.21,1629.18,10.38
346,5,2024-02-08,68485.0,3224,310,431276.15,140754573.15,4.71,133.77,326.37
347,5,2024-02-09,15732.0,541,29,207910.82,9574377.4,3.44,384.31,46.05
348,5,2024-02-10,42235.0,479,55,1488709.45,12768785.86,1.13,3107.95,8.58
349,5,2024-02-11,79664.0,1057,118,997876.71,45547518.68,1.33,944.07,45.64
350,5,2024-02-12,87915.0,3871,209,1191617.01,33547476.24,4.4,307.83,28.15
351,5,2024-02-13,11751.0,407,72,1299891.66,8048846.67,3.46,3193.84,6.19
352,5,2024-02-14,72660.0,402,73,1350724.07,12466262.65,0.55,3360.01,9.23
353,5,2024-02-15,13401.0,632,15,1781633.64,5937476.65,4.72,2819.04,3.33
354,5,2024-02-16,38854.0,818,69,1871906.34,16885749.02,2.11,2288.39,9.02
355,5,2024-02-17,29429.0,894,122,777493.5,15808206.57,3.04,869.68,20.33
356,5,2024-02-18,69713.0,2723,278,1734458.92,130883177.88,3.91,636.97,75.46
357,5,2024-02-19,90599.0,1680,116,579904.51,43580793.53,1.85,345.18,75.15
358,5,2024-02-20,7669.0,362,15,119631.87,2725089.87,4.72,330.47,22.78
359,5,2024-02-21,71033.0,2037,230,999019.62,91953253.28,2.87,490.44,92.04
360,5,2024-02-22,66232.0,2629,200,1260603.37,39611966.3,3.97,479.5,31.42
361,5,2024-02-23,88836.0,4426,223,1715954.36,75752263.37,4.98,387.7,44.15
362,5,2024-02-24,9788.0,444,70,913065.11,29793296.69,4.54,2056.45,32.63
363,5,2024-02-25,36730.0,661,130,1399183.8,39916532.17,1.8,2116.77,28.53
364,5,2024-02-26,79010.0,818,89,1925264.7,11303483.0,1.04,2353.62,5.87
365,5,2024-02-27,73903.0,2234,38,291824.34,18091804.09,3.02,130.63,62.0
366,5,2024-02-28,20644.0,468,68,585178.13,12100838.97,2.27,1250.38,20.68
367,5,2024-02-29,38358.0,360,18,52684.99,3540966.0,0.94,146.35,67.21
368,5,2024-03-01,36172.0,1550,156,1560265.43,26358681.58,4.29,1006.62,16.89
369,5,2024-03-02,8091.0,67,3,576476.05,1304261.7,0.83,8604.12,2.26
370,5,2024-03-03,6899.0,199,16,626361.43,2718052.8,2.88,3147.54,4.34
371,5,2024-03-04,77561.0,1738,26,430410.63,3377058.29,2.24,247.65,7.85
372,5,2024-03-05,46896.0,1159,100,1618708.73,26725826.89,2.47,1396.64,16.51
373,5,2024-03-06,93788.0,4173,675,1488446.78,131853206.16,4.45,356.69,88.58
374,5,2024-03-07,71092.0,1704,235,489232.22,62774156.7,2.4,287.11,128.31
375,5,2024-03-08,18508.0,779,123,1640258.6,29196368.89,4.21,2105.6,17.8
376,5,2024-03-09,57843.0,1609,27,162553.41,5381968.81,2.78,101.03,33.11
377,5,2024-03-10,63165.0,2300,291,987110.11,59687385.36,3.64,429.18,60.47
378,5,2024-03-11,32857.0,223,3,778404.72,394885.98,0.68,3490.6,0.51
379,5,2024-03-12,58677.0,2531,477,1144119.58,79998787.03,4.31,452.04,69.92
380,5,2024-03-13,17647.0,358,69,351650.05,28114390.6,2.03,982.26,79.95
381,5,2024-03-14,70614.0,2484,140,1759188.63,65413478.31,3.52,708.21,37.18
382,5,2024-03-15,66595.0,2055,91,143753.87,34313217.45,3.09,69.95,238.69
383,5,2024-03-16,25711.0,466,43,1854902.57,6353233.29,1.81,3980.48,3.43
384,5,2024-03-17,35148.0,231,31,1167095.07,11812048.49,0.66,5052.36,10.12
385,5,2024-03-18,88477.0,2821,128,365447.42,14776077.72,3.19,129.55,40.43
386,5,2024-03-19,39769.0,1685,62,1121586.7,19782428.38,4.24,665.63,17.64
387,5,2024-03-20,84195.0,2744,477,176770.5,171174509.96,3.26,64.42,968.34
388,5,2024-03-21,92288.0,2593,318,772738.96,100343258.4,2.81,298.01,129.85
389,5,2024-03-22,16330.0,241,9,1159787.68,3790841.99,1.48,4812.4,3.27
390,5,2024-03-23,79369.0,2075,75,94114.66,35588837.18,2.61,45.36,378.14
391,5,2024-03-24,43176.0,1113,32,1571969.1,8103287.33,2.58,1412.37,5.15
392,5,2024-03-25,3909.0,30,3,844007.64,483124.53,0.77,28133.59,0.57
393,5,2024-03-26,24855.0,886,23,1375895.06,10808734.93,3.56,1552.93,7.86
394,5,2024-03-27,95798.0,1512,113,752507.67,24767866.27,1.58,497.69,32.91
395,5,2024-03-28,5218.0,138,16,618453.44,2366014.75,2.64,4481.55,3.83
396,5,2024-03-29,97366.0,1849,340,435867.5,112690131.16,1.9,235.73,258.54
397,5,2024-03-30,63596.0,2120,34,1330059.19,10636069.35,3.33,627.39,8.0
398,5,2024-03-31,21901.0,808,115,1073263.69,27984835.3,3.69,1328.3,26.07
399,5,2024-04-01,5080.0,112,4,1783327.28,1959016.63,2.2,15922.57,1.1
400,5,2024-04-02,33585.0,786,146,658413.33,65271652.17,2.34,837.68,99.13
401,5,2024-04-03,92591.0,3333,205,415882.27,88379197.38,3.6,124.78,212.51
402,5,2024-04-04,67312.0,2035,118,1873804.84,44094247.39,3.02,920.79,23.53
403,5,2024-04-05,26497.0,1128,165,1633542.17,49614822.29,4.26,1448.18,30.37
404,5,2024-04-06,19436.0,453,75,228944.73,13635994.24,2.33,505.4,59.56
405,5,2024-04-07,12133.0,100,13,1681599.31,5127575.28,0.82,16815.99,3.05
406,5,2024-04-08,82663.0,2665,246,672364.8,30319313.59,3.22,252.29,45.09
407,5,2024-04-09,64308.0,1181,88,1459967.96,42012181.22,1.84,1236.21,28.78
408,5,2024-04-10,39875.0,666,123,822385.99,38577561.34,1.67,1234.81,46.91
409,5,2024-04-11,77052.0,1361,125,588357.9,51706555.15,1.77,432.3,87.88
410,5,2024-04-12,59128.0,599,96,596627.95,34803197.2,1.01,996.04,58.33
411,5,2024-04-13,39993.0,1761,86,1120990.07,24889417.39,4.4,636.56,22.2
412,5,2024-04-14,58011.0,1573,84,771604.02,19737223.57,2.71,490.53,25.58
413,5,2024-04-15,43289.0,2035,168,1983060.3,28605813.03,4.7,974.48,14.43
414,5,2024-04-16,94967.0,4482,547,794431.86,202244341.87,4.72,177.25,254.58
415,5,2024-04-17,51826.0,1044,120,168613.63,16278906.14,2.01,161.51,96.55
416,5,2024-04-18,82550.0,1536,265,863081.2,97015493.3,1.86,561.9,112.41
417,5,2024-04-19,58326.0,1011,151,929377.23,41630515.47,1.73,919.27,44.79
418,5,2024-04-20,64291.0,2974,385,1942197.78,123963332.49,4.63,653.06,63.83
419,5,2024-04-21,31667.0,1021,116,510012.16,31706134.71,3.22,499.52,62.17
420,5,2024-04-22,11601.0,109,4,240629.71,1162910.92,0.94,2207.61,4.83
421,5,2024-04-23,55770.0,2398,164,523309.69,77445019.13,4.3,218.23,147.99
422,5,2024-04-24,85129.0,1554,70,83495.45,28556555.06,1.83,53.73,342.01
423,5,2024-04-25,35247.0,750,130,583720.88,49147695.33,2.13,778.29,84.2
424,5,2024-04-26,57023.0,1767,75,1062732.03,27772443.23,3.1,601.43,26.13
425,5,2024-04-27,18547.0,458,69,1505863.22,12360504.7,2.47,3287.91,8.21
426,5,2024-04-28,87183.0,2985,421,267630.19,175294144.22,3.42,89.66,654.99
427,5,2024-04-29,2463.0,111,5,1007115.72,1789961.83,4.51,9073.11,1.78
428,5,2024-04-30,60113.0,2999,110,1662516.05,40398593.66,4.99,554.36,24.3
429,5,2024-05-01,57515.0,2488,268,87392.34,103940651.99,4.33,35.13,1189.36
430,6,2024-11-27,91303.0,1004,72,651267.86,12982569.05,1.1,648.67,19.93
431,6,2024-11-28,2234.0,20,1,696405.12,300718.11,0.9,34820.26,0.43
432,6,2024-11-29,32966.0,1342,137,65668.23,62329423.37,4.07,48.93,949.16
433,6,2024-11-30,26641.0,217,27,422579.02,13356503.91,0.81,1947.37,31.61
434,6,2024-12-01,72539.0,3265,178,1798727.86,73191314.62,4.5,550.91,40.69
435,6,2024-12-02,31606.0,1415,270,223665.47,33315956.41,4.48,158.07,148.95
436,6,2024-12-03,53082.0,1057,65,689651.3,7234879.49,1.99,652.46,10.49
437,6,2024-12-04,29529.0,1125,71,805755.08,23943503.09,3.81,716.23,29.72
438,6,2024-12-05,42904.0,1981,137,1238985.69,31157653.05,4.62,625.43,25.15
439,6,2024-12-06,4196.0,51,5,930020.3,1563904.96,1.22,18235.69,1.68
440,6,2024-12-07,73234.0,2961,522,798092.84,248955608.79,4.04,269.53,311.94
441,6,2024-12-08,28525.0,1237,161,1699248.38,55201142.73,4.34,1373.69,32.49
442,6,2024-12-09,93385.0,925,31,1873794.67,3182269.91,0.99,2025.72,1.7
443,6,2024-12-10,61748.0,2814,176,1409877.5,75578677.49,4.56,501.02,53.61
444,6,2024-12-11,81828.0,1720,24,681188.58,7691253.81,2.1,396.04,11.29
445,6,2024-12-12,64479.0,2678,125,644764.92,21301209.07,4.15,240.76,33.04
446,6,2024-12-13,55156.0,1473,238,924518.75,26019050.95,2.67,627.64,28.14
447,6,2024-12-14,68694.0,2535,224,1194098.59,37276342.1,3.69,471.04,31.22
448,6,2024-12-15,81597.0,1254,17,1813712.08,2288663.16,1.54,1446.34,1.26
449,6,2024-12-16,67889.0,1293,41,1549702.78,19356192.2,1.9,1198.53,12.49
450,6,2024-12-17,4537.0,206,11,1935664.32,2606368.27,4.54,9396.43,1.35
451,6,2024-12-18,87621.0,3461,136,410152.21,48414078.64,3.95,118.51,118.04
452,6,2024-12-19,13795.0,336,44,1451839.49,17818252.19,2.44,4320.95,12.27
453,6,2024-12-20,46470.0,853,81,1671202.68,32272461.98,1.84,1959.21,19.31
454,6,2024-12-21,46454.0,1979,383,287534.95,74129716.85,4.26,145.29,257.81
455,6,2024-12-22,,2079,85,1439357.92,42402986.91,3.66,692.33,29.46
456,6,2024-12-23,61247.0,2941,382,838927.35,131568964.64,4.8,285.25,156.83
457,6,2024-12-24,81155.0,2447,479,1603017.59,99579901.09,3.02,655.1,62.12
458,6,2024-12-25,52213.0,563,59,1289931.18,28759153.66,1.08,2291.17,22.3
459,6,2024-12-26,21251.0,951,110,1682537.13,21809711.75,4.48,1769.23,12.96
460,6,2024-12-27,66629.0,3032,116,550259.09,39457404.98,4.55,181.48,71.71
461,6,2024-12-28,26000.0,311,28,1894496.61,12923967.12,1.2,6091.63,6.82
462,6,2024-12-29,60631.0,2312,45,1126159.3,11241607.54,3.81,487.09,9.98
463,6,2024-12-30,66425.0,686,120,243390.33,13259463.94,1.03,354.8,54.48
464,6,2024-12-31,32356.0,1511,242,1413397.77,108043512.58,4.67,935.41,76.44
465,6,2025-01-01,34000.0,1588,66,1733216.77,23405790.26,4.67,1091.45,13.5
466,6,2025-01-02,40472.0,480,89,1202376.91,11521837.31,1.19,2504.95,9.58
467,6,2025-01-03,74559.0,1766,234,603832.44,85935151.32,2.37,341.92,142.32
468,6,2025-01-04,94053.0,3605,153,556823.17,67589105.51,3.83,154.46,121.38
469,6,2025-01-05,51884.0,902,60,430370.93,29592899.68,1.74,477.13,68.76
470,6,2025-01-06,88805.0,1042,90,768831.74,15646557.07,1.17,737.84,20.35
471,6,2025-01-07,98471.0,675,92,1698509.77,9415445.6,0.69,2516.31,5.54
472,6,2025-01-08,72925.0,3517,365,1251959.53,50205634.91,4.82,355.97,40.1
473,6,2025-01-09,46865.0,304,51,424867.57,23849881.82,0.65,1397.59,56.13
474,6,2025-01-10,92666.0,3181,91,554663.26,22078026.02,3.43,174.37,39.8
475,6,2025-01-11,31154.0,319,31,1363620.08,7720877.16,1.02,4274.67,5.66
476,6,2025-01-12,77879.0,740,71,537357.38,24940523.4,0.95,726.16,46.41
477,6,2025-01-13,98376.0,4148,301,873886.01,135613017.54,4.22,210.68,155.18
478,6,2025-01-14,30585.0,705,10,768935.02,3063577.93,2.31,1090.69,3.98
479,6,2025-01-15,28756.0,381,4,218250.88,1068599.6,1.32,572.84,4.9
480,6,2025-01-16,62145.0,676,129,926820.51,25659262.27,1.09,1371.04,27.69
481,6,2025-01-17,7703.0,375,49,1471237.65,14313015.37,4.87,3923.3,9.73
482,6,2025-01-18,96715.0,1845,263,1560423.13,129621327.01,1.91,845.76,83.07
483,6,2025-01-19,6797.0,125,19,1486714.45,6789189.6,1.84,11893.72,4.57
484,6,2025-01-20,75278.0,821,27,798491.86,6276742.09,1.09,972.58,7.86
485,6,2025-01-21,42592.0,2021,51,1789392.21,21752875.89,4.75,885.4,12.16
486,6,2025-01-22,87741.0,4021,586,1261028.46,249273794.84,4.58,313.61,197.67
487,6,2025-01-23,26955.0,711,55,848262.49,21518494.56,2.64,1193.06,25.37
488,7,2024-11-08,82694.0,2428,24,53248.25,3658327.17,2.94,21.93,68.7
489,7,2024-11-09,24030.0,730,92,1429229.08,25847200.39,3.04,1957.85,18.08
490,7,2024-11-10,2347.0,12,0,695475.42,0.0,0.51,57956.29,0.0
491,7,2024-11-11,92983.0,1102,103,1147016.06,42838479.47,1.19,1040.85,37.35
492,7,2024-11-12,24868.0,403,27,90752.6,5584236.09,1.62,225.19,61.53
493,7,2024-11-13,84759.0,454,50,1724283.32,21823873.14,0.54,3797.98,12.66
494,7,2024-11-14,24461.0,516,85,405045.27,20520286.51,2.11,784.97,50.66
495,7,2024-11-15,92310.0,1538,67,1913514.16,11791353.21,1.67,1244.16,6.16
496,7,2024-11-16,6379.0,278,11,1310027.02,5422372.36,4.36,4712.33,4.14
497,7,2024-11-17,21793.0,137,16,761053.35,1660486.83,0.63,5555.13,2.18
498,7,2024-11-18,96711.0,3961,50,787723.76,12874891.55,4.1,198.87,16.34
499,7,2024-11-19,78319.0,3548,252,1740766.27,118446945.16,4.53,490.63,68.04
500,7,2024-11-20,61923.0,454,25,1739092.21,4898480.85,0.73,3830.6,2.82
501,7,2024-11-21,42411.0,1727,45,1240572.37,9109293.53,4.07,718.34,7.34
502,7,2024-11-22,57726.0,1812,347,718757.14,165052645.82,3.14,396.67,229.64
503,7,2024-11-23,14984.0,207,27,817456.55,6034148.05,1.38,3949.07,7.38
504,7,2024-11-24,18012.0,276,49,216652.49,8074959.81,1.53,784.97,37.27
505,7,2024-11-25,91751.0,769,97,1632516.63,24006756.94,0.84,2122.91,14.71
506,7,2024-11-26,3776.0,160,5,813780.9,1041762.13,4.24,5086.13,1.28
507,7,2024-11-27,60705.0,1922,180,688580.07,58228578.04,3.17,358.26,84.56
508,7,2024-11-28,48806.0,1382,240,1577172.33,93707310.83,2.83,1141.22,59.41
509,7,2024-11-29,8120.0,73,11,1003369.49,5449306.87,0.9,13744.79,5.43
510,7,2024-11-30,46951.0,569,22,160837.03,3125895.35,1.21,282.67,19.44
511,7,2024-12-01,28293.0,1017,67,532544.63,12089696.27,3.59,523.64,22.7
512,7,2024-12-02,65721.0,1247,236,874442.86,102595323.39,1.9,701.24,117.33
513,7,2024-12-03,62124.0,2476,432,333555.21,115554285.79,3.99,134.72,346.43
514,7,2024-12-04,90245.0,4025,227,680729.05,84497182.18,4.46,169.13,124.13
515,7,2024-12-05,92942.0,1172,17,384497.82,3233770.72,1.26,328.07,8.41
516,7,2024-12-06,56503.0,327,23,1955334.79,2357841.59,0.58,5979.62,1.21
517,7,2024-12-07,86763.0,1159,198,1194297.09,62360379.87,1.34,1030.45,52.22
518,7,2024-12-08,7444.0,236,33,1703368.58,3406237.23,3.17,7217.66,2.0
519,7,2024-12-09,48851.0,2146,132,513421.17,65910683.43,4.39,239.25,128.38
520,7,2024-12-10,30317.0,1489,220,1737126.3,81026766.07,4.91,1166.64,46.64
521,7,2024-12-11,9027.0,439,43,559782.51,10312712.9,4.86,1275.13,18.42
522,7,2024-12-12,66462.0,3289,621,698412.2,188773764.85,4.95,212.35,270.29
523,7,2024-12-13,24074.0,514,93,1883556.29,26769207.96,2.14,3664.51,14.21
524,7,2024-12-14,76595.0,2942,240,1089120.31,41282227.87,3.84,370.2,37.9
525,7,2024-12-15,78588.0,1574,17,1256607.16,5761254.2,2.0,798.35,4.58
526,7,2024-12-16,45202.0,947,70,1109865.09,30949636.68,2.1,1171.98,27.89
527,7,2024-12-17,49558.0,1415,168,1320299.65,32674253.81,2.86,933.07,24.75
528,7,2024-12-18,1094.0,40,5,1169859.82,1651548.44,3.66,29246.5,1.41
529,7,2024-12-19,15677.0,767,112,271187.2,50939498.59,4.89,353.57,187.84
530,7,2024-12-20,47728.0,1981,312,1704797.21,50943997.17,4.15,860.57,29.88
531,7,2024-12-21,64108.0,1579,134,1979098.62,53302398.5,2.46,1253.39,26.93
532,7,2024-12-22,84389.0,2746,402,1922338.5,77813146.52,3.25,700.05,40.48
533,7,2024-12-23,1496.0,29,3,952588.79,1181829.52,1.94,32847.89,1.24
534,7,2024-12-24,31010.0,599,102,1844072.09,15627281.59,1.93,3078.58,8.47
535,7,2024-12-25,21816.0,1003,137,818366.59,37988705.36,4.6,815.92,46.42
536,7,2024-12-26,61348.0,756,67,1149881.38,29260039.51,1.23,1521.01,25.45
537,7,2024-12-27,94223.0,1085,199,506454.27,48240376.1,1.15,466.78,95.25
538,7,2024-12-28,62529.0,850,27,288619.08,12701679.77,1.36,339.55,44.01
539,7,2024-12-29,44541.0,1236,152,609126.78,74348203.52,2.77,492.82,122.06
540,7,2024-12-30,94473.0,3374,273,1212669.51,101878052.74,3.57,359.42,84.01
541,7,2024-12-31,92815.0,2311,84,1096467.66,36035384.56,2.49,474.46,32.86
542,7,2025-01-01,16120.0,780,69,889252.36,28784877.44,4.84,1140.07,32.37
543,7,2025-01-02,92209.0,1879,59,878708.68,26256417.29,2.04,467.65,29.88
544,7,2025-01-03,95139.0,3581,444,931752.33,111378926.67,3.76,260.19,119.54
545,7,2025-01-04,92829.0,4466,370,1162898.83,49091080.73,4.81,260.39,42.21
546,7,2025-01-05,28979.0,288,33,792254.35,3529887.35,0.99,2750.88,4.46
547,7,2025-01-06,69948.0,2314,280,1155724.69,45123461.21,3.31,499.45,39.04
548,7,2025-01-07,77492.0,424,60,1992311.6,24628822.66,0.55,4698.85,12.36
549,7,2025-01-08,3704.0,183,19,1083975.64,5836164.11,4.94,5923.36,5.38
550,7,2025-01-09,43123.0,1019,33,1499781.83,9851938.14,2.36,1471.82,6.57
551,7,2025-01-10,67343.0,1828,197,1813043.98,89833465.37,2.71,991.82,49.55
552,7,2025-01-11,33255.0,668,27,425569.52,9216584.25,2.01,637.08,21.66
553,7,2025-01-12,46659.0,998,185,1166366.34,34309646.75,2.14,1168.7,29.42
554,7,2025-01-13,49177.0,1911,63,674607.71,26457775.72,3.89,353.01,39.22
555,7,2025-01-14,61874.0,1179,53,1444100.66,22091155.13,1.91,1224.85,15.3
556,7,2025-01-15,57614.0,2744,276,1461211.98,97901342.51,4.76,532.51,67.0
557,7,2025-01-16,19508.0,541,14,354669.53,6103054.36,2.77,655.58,17.21
558,7,2025-01-17,31673.0,338,54,573359.38,13084507.01,1.07,1696.33,22.82
559,7,2025-01-18,41367.0,1611,61,107348.08,26198859.94,3.89,66.63,244.06
560,7,2025-01-19,12426.0,494,19,1562966.65,7151145.41,3.98,3163.9,4.58
561,7,2025-01-20,95124.0,2416,437,820696.81,151853863.46,2.54,339.69,185.03
562,7,2025-01-21,54999.0,2583,64,277073.23,26573471.91,4.7,107.27,95.91
563,7,2025-01-22,79710.0,2511,359,1650818.9,101128968.5,3.15,657.43,61.26
564,7,2025-01-23,40157.0,1526,34,1549385.89,8062904.81,3.8,1015.32,5.2
565,7,2025-01-24,6447.0,206,11,1338291.51,1354433.13,3.2,6496.56,1.01
566,7,2025-01-25,77534.0,2513,336,1648774.2,102527191.74,3.24,656.1,62.18
567,7,2025-01-26,95658.0,557,65,856328.34,26935442.86,0.58,1537.39,31.45
568,7,2025-01-27,45770.0,1815,348,1469967.54,66389515.59,3.97,809.9,45.16
569,7,2025-01-28,86091.0,3103,198,1780045.98,27721133.48,3.6,573.65,15.57
570,7,2025-01-29,50594.0,402,73,276077.74,14107916.79,0.79,686.76,51.1
571,7,2025-01-30,1318.0,14,0,1787496.35,0.0,1.06,127678.31,0.0
572,7,2025-01-31,29720.0,1477,185,598718.11,58769252.32,4.97,405.36,98.16
573,7,2025-02-01,28431.0,660,50,292800.8,11587722.38,2.32,443.64,39.58
574,7,2025-02-02,51113.0,1668,124,1703080.42,31172669.53,3.26,1021.03,18.3
575,7,2025-02-03,18680.0,780,75,498849.53,28274876.44,4.18,639.55,56.68
576,7,2025-02-04,29463.0,1316,80,1212727.54,29409924.9,4.47,921.53,24.25
577,7,2025-02-05,83665.0,1012,139,1794813.06,54695551.76,1.21,1773.53,30.47
578,7,2025-02-06,7473.0,221,25,781492.95,2717546.54,2.96,3536.17,3.48
579,7,2025-02-07,59557.0,611,19,1094798.85,5658154.55,1.03,1791.81,5.17
580,7,2025-02-08,6648.0,251,29,122230.25,4284875.85,3.78,486.97,35.06
581,7,2025-02-09,57736.0,964,14,874066.23,5015069.81,1.67,906.71,5.74
582,7,2025-02-10,58174.0,2488,119,1355108.56,24170174.54,4.28,544.66,17.84
583,7,2025-02-11,46747.0,1101,95,1758048.03,18760318.08,2.36,1596.77,10.67
584,7,2025-02-12,77608.0,2971,506,1139007.43,119807907.58,3.83,383.38,105.19
585,7,2025-02-13,52835.0,471,39,734901.28,7267916.46,0.89,1560.3,9.89
586,7,2025-02-14,41471.0,435,44,429402.72,17998455.92,1.05,987.13,41.92
587,7,2025-02-15,20597.0,260,9,75327.28,962692.41,1.26,289.72,12.78
588,7,2025-02-16,32462.0,1146,171,323933.47,22043482.77,3.53,282.66,68.05
589,7,2025-02-17,38567.0,671,52,715555.89,18090586.28,1.74,1066.4,25.28
590,7,2025-02-18,53334.0,687,24,222088.83,7409374.7,1.29,323.27,33.36
591,7,2025-02-19,72343.0,1198,146,1733088.47,28565133.34,1.66,1446.65,16.48
592,7,2025-02-20,62299.0,1141,57,1240109.34,28259790.62,1.83,1086.86,22.79
593,7,2025-02-21,31797.0,1023,88,1126918.66,25299585.27,3.22,1101.58,22.45
594,7,2025-02-22,96554.0,3078,401,1653076.38,117264251.25,3.19,537.06,70.94
595,7,2025-02-23,90296.0,1671,139,1352439.52,60523798.88,1.85,809.36,44.75
596,7,2025-02-24,46668.0,1972,309,1062594.57,102493950.62,4.23,538.84,96.46
597,8,2025-04-13,37118.0,641,12,1027767.43,5314742.67,1.73,1603.38,5.17
598,8,2025-04-14,87039.0,3979,784,1609350.09,159000930.85,4.57,404.46,98.8
599,8,2025-04-15,78781.0,1575,148,187369.69,45644648.45,2.0,118.96,243.61
600,8,2025-04-16,7084.0,278,24,1624737.85,5743189.23,3.92,5844.38,3.53
601,8,2025-04-17,25030.0,1076,25,1889088.34,3912015.18,4.3,1755.66,2.07
602,8,2025-04-18,89828.0,2594,320,1410537.31,80476752.02,2.89,543.77,57.05
603,8,2025-04-19,23542.0,938,108,1838842.64,33193729.4,3.98,1960.39,18.05
604,8,2025-04-20,60048.0,1709,37,626792.57,5070107.26,2.85,366.76,8.09
605,8,2025-04-21,93373.0,2541,425,207081.07,70686855.82,2.72,81.5,341.35
606,8,2025-04-22,47553.0,1361,150,1725272.06,37812827.51,2.86,1267.65,21.92
607,8,2025-04-23,79972.0,2680,62,1706074.85,14450031.9,3.35,636.6,8.47
608,8,2025-04-24,60787.0,742,16,1317915.84,4440210.01,1.22,1776.17,3.37
609,8,2025-04-25,14359.0,573,56,1443579.31,11747975.97,3.99,2519.34,8.14
610,8,2025-04-26,2029.0,28,2,1076868.92,461145.47,1.38,38459.6,0.43
611,8,2025-04-27,36366.0,1554,134,1729777.71,23019445.25,4.27,1113.11,13.31
612,8,2025-04-28,68652.0,1030,130,759500.58,55735588.03,1.5,737.38,73.38
613,8,2025-04-29,62287.0,2515,369,924230.63,39768914.29,4.04,367.49,43.03
614,8,2025-04-30,90191.0,2077,68,1435940.28,8727783.86,2.3,691.35,6.08
615,8,2025-05-01,13080.0,343,46,1437349.95,15931835.37,2.62,4190.52,11.08
616,8,2025-05-02,13711.0,383,10,1218371.03,2829577.69,2.79,3181.13,2.32
617,8,2025-05-03,22612.0,198,3,144478.75,817893.06,0.88,729.69,5.66
618,8,2025-05-04,97414.0,1736,155,1096219.43,29313753.82,1.78,631.46,26.74
